concept_name,concept_namespace
net12p9,pairfam
net12p10,pairfam
net12p11,pairfam
net12p12,pairfam
net12p13,pairfam
net12p14,pairfam
net12p15,pairfam
net12p16,pairfam
net12p17,pairfam
net12p18,pairfam
net12p19,pairfam
net12p20,pairfam
net12p21,pairfam
net12p22,pairfam
net12p23,pairfam
net12p24,pairfam
net12p25,pairfam
net12p26,pairfam
net12p27,pairfam
net12p28,pairfam
net13p1,pairfam
net13p2,pairfam
net13p3,pairfam
net13p4,pairfam
net13p5,pairfam
net13p6,pairfam
net13p7,pairfam
net13p8,pairfam
net13p9,pairfam
net13p10,pairfam
net13p11,pairfam
net13p12,pairfam
net13p13,pairfam
net13p14,pairfam
net13p15,pairfam
net13p16,pairfam
net13p17,pairfam
net13p18,pairfam
net13p19,pairfam
net13p20,pairfam
net13p21,pairfam
net13p22,pairfam
net13p23,pairfam
net13p24,pairfam
net13p25,pairfam
net13p26,pairfam
net13p27,pairfam
net13p28,pairfam
net14p1,pairfam
net14p2,pairfam
net14p3,pairfam
net14p4,pairfam
net14p5,pairfam
net14p6,pairfam
net14p7,pairfam
net14p8,pairfam
net14p9,pairfam
net14p10,pairfam
net14p11,pairfam
net14p12,pairfam
net14p13,pairfam
net14p14,pairfam
net14p15,pairfam
net14p16,pairfam
net14p17,pairfam
net14p18,pairfam
net14p19,pairfam
net14p20,pairfam
net14p21,pairfam
net14p22,pairfam
net14p23,pairfam
net14p24,pairfam
net14p25,pairfam
net14p26,pairfam
net14p27,pairfam
net14p28,pairfam
net15p1,pairfam
net15p2,pairfam
net15p3,pairfam
net15p4,pairfam
net15p5,pairfam
net15p6,pairfam
net15p7,pairfam
net15p8,pairfam
net15p9,pairfam
net15p10,pairfam
net15p11,pairfam
net15p12,pairfam
net15p13,pairfam
net15p14,pairfam
net15p15,pairfam
net15p16,pairfam
net15p17,pairfam
net15p18,pairfam
net15p19,pairfam
net15p20,pairfam
net15p21,pairfam
net15p22,pairfam
net15p23,pairfam
net15p24,pairfam
net15p27,pairfam
net15p28,pairfam
net16p1,pairfam
net16p2,pairfam
net16p3,pairfam
net16p4,pairfam
net16p5,pairfam
net16p6,pairfam
net16p7,pairfam
net16p8,pairfam
net16p9,pairfam
net16p10,pairfam
net16p11,pairfam
net16p12,pairfam
net16p13,pairfam
net16p14,pairfam
net16p15,pairfam
net16p16,pairfam
net16p17,pairfam
net16p18,pairfam
net16p19,pairfam
net16p20,pairfam
net16p21,pairfam
net16p22,pairfam
net16p23,pairfam
net16p24,pairfam
net16p27,pairfam
net16p28,pairfam
inc2,pairfam
inc21,pairfam
inc10i1,pairfam
inc10i2,pairfam
inc10i3,pairfam
inc10i4,pairfam
inc10i5,pairfam
inc10i6,pairfam
inc10i7,pairfam
inc10i8,pairfam
inc10i9,pairfam
inc10i10,pairfam
inc10i11,pairfam
inc10i13,pairfam
inc10i14,pairfam
inc10i15,pairfam
inc10i12,pairfam
inc29i1,pairfam
inc29i2,pairfam
inc29i3,pairfam
inc30,pairfam
inc31,pairfam
inc13,pairfam
inc23,pairfam
inc25i2,pairfam
inc25i3,pairfam
inc26i2,pairfam
inc26i3,pairfam
inc27i2,pairfam
inc27i3,pairfam
inc28,pairfam
inc22i1,pairfam
inc22i2,pairfam
inc22i3,pairfam
hlt1,pairfam
hlt7,pairfam
sat6,pairfam
int11,pairfam
int12,pairfam
int12o,pairfam
cas1,pairfam
cas2,pairfam
cps5,pairfam
int4i1,pairfam
int4i2,pairfam
int4i3,pairfam
int4i4,pairfam
int4i5,pairfam
int4i5o,pairfam
int5,pairfam
int4i6,pairfam
int6,pairfam
int7,pairfam
int10i1,pairfam
int10i2,pairfam
intdatw4,pairfam
intdatw5,pairfam
intdatw6,pairfam
intdatw7,pairfam
intdatw8,pairfam
sex,pairfam
dob,pairfam
wave4,pairfam
wave5,pairfam
wave6,pairfam
wave7,pairfam
wave8,pairfam
respw4,pairfam
respw5,pairfam
respw6,pairfam
respw7,pairfam
respw8,pairfam
partindex,pairfam
sexp,pairfam
homosex_p,pairfam
dobp,pairfam
dodp,pairfam
pnow4,pairfam
pnow5,pairfam
pnow6,pairfam
pnow7,pairfam
pnow8,pairfam
partcurrw4,pairfam
partcurrw5,pairfam
partcurrw6,pairfam
partcurrw7,pairfam
partcurrw8,pairfam
relbeg,pairfam
relend,pairfam
b1beg,pairfam
b1end,pairfam
cohbeg,pairfam
cohend,pairfam
marbeg,pairfam
marend,pairfam
marcer,pairfam
dobk,pairfam
sexk,pairfam
intdat,pairfam
number,pairfam
cid,pairfam
surveykid,pairfam
index,pairfam
statusk,pairfam
currliv,pairfam
currliv_detail,pairfam
pno,pairfam
parentid,pairfam
livkbeg,pairfam
livkend,pairfam
b1livkbeg,pairfam
b1livkend,pairfam
livkbirth,pairfam
dodk,pairfam
intdatw1,pairfam
intdatw2,pairfam
intdatw3,pairfam
mig0_w1_w2_mr,pairfam
mig0_w1_w3_mr,pairfam
mig0_w2_w3_mr,pairfam
mig0_w2_w4_mr,pairfam
mig0_w3_w4_mr,pairfam
mig0_w3_w5_mr,pairfam
mig0_w4_w5_mr,pairfam
mig0_w4_w6_mr,pairfam
mig0_w5_w6_mr,pairfam
mig0_w5_w7_mr,pairfam
mig0_w6_w7_mr,pairfam
mig0_w6_w8_mr,pairfam
mig0_w7_w8_mr,pairfam
mig0_w1_w2_sr,pairfam
mig0_w1_w3_sr,pairfam
mig0_w2_w3_sr,pairfam
within_w1_w2_mr,pairfam
within_w1_w3_mr,pairfam
within_w2_w3_mr,pairfam
within_w2_w4_mr,pairfam
within_w3_w4_mr,pairfam
within_w3_w5_mr,pairfam
within_w4_w5_mr,pairfam
within_w4_w6_mr,pairfam
within_w5_w6_mr,pairfam
within_w5_w7_mr,pairfam
within_w6_w7_mr,pairfam
within_w6_w8_mr,pairfam
within_w7_w8_mr,pairfam
within_w1_w2_sr,pairfam
within_w1_w3_sr,pairfam
within_w2_w3_sr,pairfam
parid,pairfam
parsd15k1,pairfam
parigr40k1,pairfam
parsd35k1,pairfam
parigr86k1,pairfam
parigr99a,pairfam
parigr98a,pairfam
parsat8,pairfam
pargc1,pairfam
pargc1a,pairfam
pargc2i1,pairfam
pargc2i2,pairfam
pargc2i3,pairfam
pargc2i4,pairfam
pargc2i5,pairfam
pargc5g,pairfam
pargc5m,pairfam
pargc5y,pairfam
pargc6,pairfam
pargc13,pairfam
pargc14,pairfam
pargc15,pairfam
pargc7,pairfam
pargc20,pairfam
pargc8,pairfam
pargc9,pairfam
pargc16,pairfam
pargc10,pairfam
pargc17,pairfam
pargc19i1,pairfam
pargc19i2,pairfam
pargc19i3,pairfam
pargc19i4,pairfam
pargc12,pairfam
pargc18,pairfam
parsat6,pairfam
parval2i4,pairfam
parval2i2,pairfam
pargcrn11i7,pairfam
pargcrn11i10,pairfam
pargcrn11i8,pairfam
pargcrn11i9,pairfam
parhlt1,pairfam
pardobm,pairfam
pardoby,pairfam
parsex,pairfam
parsd10,pairfam
parhh,pairfam
parsd3,pairfam
parsd23i10,pairfam
parsd23i11,pairfam
parsd23i12,pairfam
parsd23i13,pairfam
parsd23i14,pairfam
parsd23i15,pairfam
parsd23i16,pairfam
parsd23i17,pairfam
parsd23i18,pairfam
parsd23i19,pairfam
parsd23i20,pairfam
parsd23i21,pairfam
parsd23i22,pairfam
parsd23i24,pairfam
parinc23,pairfam
parsd27,pairfam
parsd27n,pairfam
parsd29i8,pairfam
parsd29i1,pairfam
parsd29i2,pairfam
parsd29i3,pairfam
parsd29i4,pairfam
parsd29i5,pairfam
parsd29i6,pairfam
parsd29i7,pairfam
parflag2,pairfam
parflag7,pairfam
parflag10,pairfam
parflag13,pairfam
partype,pairfam
parposition,pairfam
parsexparent,pairfam
parcohort,pairfam
parageanchor,pairfam
parintd,pairfam
parintm,pairfam
parinty,pairfam
pargrandkids,pairfam
parw8ne,pairfam
parcorgc,pairfam
parbula,pairfam
parbik,pairfam
pargkpol,pairfam
parage2,pairfam
parcasprim,pairfam
parcassec,pairfam
parflag_cas,pairfam
parlfs,pairfam
parage,pairfam
parhhsizemrd,pairfam
parmarstat,pairfam
parrelstat,pairfam
parschool,pairfam
parvocat,pairfam
parcasmin,pairfam
parisced,pairfam
paryeduc,pairfam
cla1,pairfam
cla2,pairfam
cla8,pairfam
cla3,pairfam
cla4,pairfam
cla5e1,pairfam
cla5e2,pairfam
cla5e3,pairfam
cla5e4,pairfam
cla5e5,pairfam
cla5e6,pairfam
cla5e7,pairfam
cla5e8,pairfam
dropoffvers,pairfam
pcr2i4,pairfam
pcr2i1,pairfam
pcr2i7,pairfam
pcr2i8,pairfam
pcr2i2,pairfam
pcr2i9,pairfam
pcr2i5,pairfam
pcr2i3,pairfam
pcr2i6,pairfam
pcr2i10,pairfam
pcr1i1,pairfam
pcr1i15,pairfam
pcr1i3,pairfam
pcr1i5,pairfam
pcr1i16,pairfam
pcr1i8,pairfam
pcr1i17,pairfam
pcr1i11,pairfam
pcr1i14,pairfam
act1i1,pairfam
act1i2,pairfam
act1i3,pairfam
act1i4,pairfam
act1i5,pairfam
act1i6,pairfam
act1i7,pairfam
act1i8,pairfam
act1i9,pairfam
act1i10,pairfam
sdqpi1,pairfam
sdqpi2,pairfam
sdqpi3,pairfam
sdqpi4,pairfam
sdqpi5,pairfam
sdqpi6,pairfam
sdqpi7,pairfam
sdqpi8,pairfam
sdqpi9,pairfam
sdqpi10,pairfam
sdqpi11,pairfam
sdqpi12,pairfam
sdqpi13,pairfam
sdqpi14,pairfam
sdqpi15,pairfam
sdqpi16,pairfam
sdqpi17,pairfam
sdqpi18,pairfam
sdqpi19,pairfam
sdqpi20,pairfam
sdqpi21,pairfam
sdqpi22,pairfam
sdqpi23,pairfam
sdqpi24,pairfam
sdqpi25,pairfam
hltc0,pairfam
pcr3i1,pairfam
pcr3i2,pairfam
pcr3i3,pairfam
pcr3i4,pairfam
pcr3i5,pairfam
pcr3i6,pairfam
pcr3i7,pairfam
pcr3i8,pairfam
pcr1i2,pairfam
pcr1i4,pairfam
pcr1i18,pairfam
pcr1i19,pairfam
pcr1i9,pairfam
pcr1i10,pairfam
pcr1i20,pairfam
pcr1i13,pairfam
pcr1i6,pairfam
pcr1i7,pairfam
pcr1i21,pairfam
pcr1i12,pairfam
surveyparw2,pairfam
surveyparw3,pairfam
surveyparw4,pairfam
surveyparw5,pairfam
surveyparw6,pairfam
surveyparw7,pairfam
surveyparw8,pairfam
sf_index,pairfam
sm_index,pairfam
pardob,pairfam
pardod,pairfam
wave1,pairfam
wave2,pairfam
wave3,pairfam
respw2,pairfam
respw3,pairfam
marriedparw2,pairfam
marriedparw3,pairfam
marriedparw4,pairfam
marriedparw5,pairfam
marriedparw6,pairfam
marriedparw7,pairfam
marriedparw8,pairfam
cohabparw2,pairfam
cohabparw3,pairfam
cohabparw4,pairfam
cohabparw5,pairfam
cohabparw6,pairfam
cohabparw7,pairfam
cohabparw8,pairfam
marstatparw2,pairfam
marstatparw3,pairfam
marstatparw4,pairfam
marstatparw5,pairfam
marstatparw6,pairfam
marstatparw7,pairfam
marstatparw8,pairfam
partnerparw2,pairfam
partnerparw3,pairfam
partnerparw4,pairfam
partnerparw5,pairfam
partnerparw6,pairfam
partnerparw7,pairfam
partnerparw8,pairfam
cohabpartnerw2,pairfam
cohabpartnerw3,pairfam
cohabpartnerw4,pairfam
cohabpartnerw5,pairfam
cohabpartnerw6,pairfam
cohabpartnerw7,pairfam
cohabpartnerw8,pairfam
livanchorw1,pairfam
livanchorw2,pairfam
livanchorw3,pairfam
livanchorw4,pairfam
livanchorw5,pairfam
livanchorw6,pairfam
livanchorw7,pairfam
contactw1,pairfam
contactw2,pairfam
contactw3,pairfam
contactw4,pairfam
contactw5,pairfam
contactw6,pairfam
contactw7,pairfam
contactw8,pairfam
samepartnerw3,pairfam
samepartnerw4,pairfam
samepartnerw5,pairfam
samepartnerw6,pairfam
samepartnerw7,pairfam
samepartnerw8,pairfam
begnocontact,pairfam
begpartnerw2,pairfam
begpartnerw3,pairfam
begpartnerw4,pairfam
begpartnerw5,pairfam
begpartnerw6,pairfam
pval1i1,pairfam
pval1i3,pairfam
pval1i4,pairfam
pval1i5,pairfam
pval1i6,pairfam
pval1i7,pairfam
pval1i2,pairfam
pval1i8,pairfam
psat1i1,pairfam
psat1i2,pairfam
psat1i3,pairfam
psat1i4,pairfam
psrs1i1,pairfam
psrs1i2,pairfam
psrs1i3,pairfam
psrs1i4,pairfam
psrs1i5,pairfam
plsr9i1,pairfam
plsr9i2,pairfam
plsr9i3,pairfam
plsr9i4,pairfam
plsr9i5,pairfam
plsr9i6,pairfam
plsr9i7,pairfam
pbce1i1,pairfam
pbce1i2,pairfam
pbce1i3,pairfam
pbce1i4,pairfam
pbce1i5,pairfam
pbce1i12,pairfam
pbce1i7,pairfam
pbce1i8,pairfam
pbce1i9,pairfam
pbce1i10,pairfam
pbce1i11,pairfam
psat3,pairfam
psat4,pairfam
ppa9,pairfam
ppa11,pairfam
ppa13,pairfam
ppa14i1,pairfam
ppa14i2,pairfam
ppa14i3,pairfam
ppa14i4,pairfam
ppa14i5,pairfam
ppa15,pairfam
ppa19i1,pairfam
ppa19i3,pairfam
ppa19i5,pairfam
ppa19i6,pairfam
ppa19i7,pairfam
ppa19i8,pairfam
ppa16i1,pairfam
ppa16i2,pairfam
ppa16i3,pairfam
ppa16i4,pairfam
ppa16i5,pairfam
ppa16i6,pairfam
ppa21i1,pairfam
ppa21i2,pairfam
ppa21i3,pairfam
ppa21i4,pairfam
ppa21i5,pairfam
ppa21i6,pairfam
ppa22pi1,pairfam
ppa22pi2,pairfam
ppa22pi3,pairfam
ppa22pi4,pairfam
ppa22pi5,pairfam
ppa22pi6,pairfam
ppa22pi7,pairfam
ppa22pi8,pairfam
ppa22ri1,pairfam
ppa22ri2,pairfam
ppa22ri3,pairfam
ppa22ri4,pairfam
ppa22ri5,pairfam
ppa22ri6,pairfam
ppa22ri7,pairfam
ppa22ri8,pairfam
ppa17i1,pairfam
ppa17i2,pairfam
ppa17i3,pairfam
ppa17i4,pairfam
ppa17i5,pairfam
ppa17i6,pairfam
ppa17i7,pairfam
ppa17i8,pairfam
ppa17i9,pairfam
ppa17i10,pairfam
ppa18i1,pairfam
ppa18i2,pairfam
ppa18i3,pairfam
ppa18i4,pairfam
ppa18i19,pairfam
ppa18i6,pairfam
ppa18i7,pairfam
ppa18i8,pairfam
ppa18i9,pairfam
ppa18i10,pairfam
ppa18i11,pairfam
ppa18i12,pairfam
ppa18i13,pairfam
ppa18i14,pairfam
ppa18i15,pairfam
ppa18i16,pairfam
ppa18i17,pairfam
ppa18i18,pairfam
ppa26,pairfam
ppa27,pairfam
ppa28,pairfam
psex5,pairfam
psex6i1,pairfam
psex6i2,pairfam
psex6i3,pairfam
psex6i4,pairfam
psex6i5,pairfam
psex6i6,pairfam
psex6i7,pairfam
psex6i8,pairfam
psex6i9,pairfam
psex6i10,pairfam
psex6i11,pairfam
psex7,pairfam
psat5,pairfam
psex13,pairfam
pfrt1,pairfam
pfrt5,pairfam
pfrt27,pairfam
pfrt28,pairfam
pfrt7,pairfam
pfrt9,pairfam
pfrt3,pairfam
pfrt12i1,pairfam
pfrt12i2,pairfam
pfrt12i3,pairfam
pfrt12i4,pairfam
pfrt25i1,pairfam
pfrt25i2,pairfam
pfrt25i3,pairfam
pfrt25i4,pairfam
pcrn32i1,pairfam
pcrn20i5,pairfam
pcrn32i2,pairfam
pcrn20i6,pairfam
pcrn32i3,pairfam
plsr1i1,pairfam
plsr1i2,pairfam
plsr1i3,pairfam
plsr1i4,pairfam
plsr2,pairfam
plsr3,pairfam
plsr4,pairfam
pigr22,pairfam
pigr25,pairfam
pigr39p1,pairfam
pigr39p3,pairfam
pigr40p1,pairfam
pigr40p3,pairfam
pigr41p1,pairfam
pigr41p3,pairfam
pigr42p1,pairfam
pigr42p3,pairfam
pigr45p1,pairfam
pigr45p3,pairfam
pigr47p1,pairfam
pigr47p3,pairfam
pigr49p1,pairfam
pigr49p3,pairfam
pigr98p1,pairfam
pigr98p3,pairfam
pigr99p1,pairfam
pigr99p3,pairfam
pdobd,pairfam
pdobm,pairfam
pdoby,pairfam
psex,pairfam
psd10,pairfam
psd27,pairfam
psd27o,pairfam
psd23i1,pairfam
psd23i2,pairfam
psd23i3,pairfam
psd23i4,pairfam
psd23i5,pairfam
psd23i6,pairfam
psd23i7,pairfam
psd23i8,pairfam
psd23i9,pairfam
psd23i10,pairfam
psd23i11,pairfam
psd23i12,pairfam
psd23i13,pairfam
psd23i14,pairfam
psd23i15,pairfam
psd23i16,pairfam
psd23i17,pairfam
psd23i18,pairfam
psd23i19,pairfam
psd23i20,pairfam
psd23i21,pairfam
psd23i22,pairfam
pjob2,pairfam
psat7,pairfam
pinc1,pairfam
pinc2,pairfam
pinc21,pairfam
phlt1,pairfam
phlt8,pairfam
phlt9,pairfam
phlt10,pairfam
phlt11i1,pairfam
phlt11i2,pairfam
phlt11i3,pairfam
phlt12m,pairfam
phlt12y,pairfam
phlt14,pairfam
phlt13,pairfam
phlt3,pairfam
phlt4,pairfam
phlt7,pairfam
psd100i1,pairfam
psd100i2,pairfam
psd100i3,pairfam
psd100i4,pairfam
psd100i5,pairfam
psd100i6,pairfam
psd100i7,pairfam
psd100i8,pairfam
psd101i1,pairfam
psd101i2,pairfam
psd101i3,pairfam
psd101i4,pairfam
psd101i5,pairfam
psd101i6,pairfam
psd101i7,pairfam
pper2i1,pairfam
pper2i2,pairfam
pper2i3,pairfam
pper2i4,pairfam
pper2i5,pairfam
pper2i6,pairfam
pper2i7,pairfam
pper2i8,pairfam
pper2i9,pairfam
pper2i10,pairfam
psat6,pairfam
psd9,pairfam
psd19k1m,pairfam
psd19k1y,pairfam
psd14k1g,pairfam
psd15k1,pairfam
psd20k1,pairfam
psd19k2m,pairfam
psd19k2y,pairfam
psd14k2g,pairfam
psd15k2,pairfam
psd20k2,pairfam
psd19k3m,pairfam
psd19k3y,pairfam
psd14k3g,pairfam
psd15k3,pairfam
psd20k3,pairfam
psd19k4m,pairfam
psd19k4y,pairfam
psd14k4g,pairfam
psd15k4,pairfam
psd20k4,pairfam
pcrn19i1,pairfam
pcrn19i2,pairfam
pcrn19i3,pairfam
pcrn19i4,pairfam
pcrn19i5,pairfam
pcrn19i6,pairfam
pcrn19i7,pairfam
pcrn19i8,pairfam
pcrn19i9,pairfam
pcrn19i10,pairfam
pcrn19i11,pairfam
pcrn19i12,pairfam
phlt5,pairfam
phlt6,pairfam
psd30,pairfam
psd31,pairfam
pigr1y,pairfam
pigr2y,pairfam
pper1i1,pairfam
pper1i2,pairfam
pper1i3,pairfam
pper1i4,pairfam
pper1i5,pairfam
pper1i6,pairfam
pper1i7,pairfam
pper1i8,pairfam
pper1i9,pairfam
pper1i10,pairfam
pper1i11,pairfam
pper1i12,pairfam
pper1i13,pairfam
pper3i1,pairfam
pper3i2,pairfam
pper3i3,pairfam
pper3i4,pairfam
pper3i5,pairfam
pper3i6,pairfam
pper3i7,pairfam
pper3i8,pairfam
pper3i9,pairfam
pper3i10,pairfam
pper3i11,pairfam
pper3i12,pairfam
pper3i13,pairfam
pper3i14,pairfam
pper3i15,pairfam
pper3i16,pairfam
pper3i17,pairfam
pper3i18,pairfam
pper3i19,pairfam
pper3i20,pairfam
pper3i21,pairfam
pintd,pairfam
pintm,pairfam
pinty,pairfam
pval2i2,pairfam
pval2i5,pairfam
pval2i6,pairfam
pbce2i1,pairfam
pbce2i2,pairfam
pbce2i3,pairfam
pbce2i4,pairfam
pbce2i5,pairfam
pbce2i6,pairfam
pbce2i7,pairfam
pbce2i8,pairfam
pbce2i9,pairfam
pbce2i10,pairfam
pfrt30,pairfam
pfrt16,pairfam
pfrt17,pairfam
pfrt18,pairfam
pfrt10i1,pairfam
pfrt10i2,pairfam
pfrt10i3,pairfam
pfrt10i4,pairfam
pfrt20i1,pairfam
pfrt20i2,pairfam
pfrt20i3,pairfam
pcrn21i1,pairfam
pcrn21i2,pairfam
pcrn21i3,pairfam
pcrn20i1,pairfam
pcrn11i7,pairfam
pcrn20i2,pairfam
pcrn11i8,pairfam
pcrn20i3,pairfam
pcrn11i9,pairfam
pcrn20i4,pairfam
pcrn11i10,pairfam
pigr29,pairfam
pigr34,pairfam
pigr101i1,pairfam
pigr101i2,pairfam
pigr101i3,pairfam
pigr101i4,pairfam
pigr101i5,pairfam
pigr101i6,pairfam
pigr101i7,pairfam
pigr102i1,pairfam
pigr102i2,pairfam
pigr102i3,pairfam
pigr102i4,pairfam
pigr102i5,pairfam
pigr102i6,pairfam
pigr102i7,pairfam
pigr51p1,pairfam
pigr51p3,pairfam
pigr51p1i1,pairfam
pigr51p1i2,pairfam
pigr51p1i3,pairfam
pigr51p1i4,pairfam
pigr51p1i6,pairfam
pigr51p3i1,pairfam
pigr51p3i2,pairfam
pigr51p3i3,pairfam
pigr51p3i4,pairfam
pigr51p3i6,pairfam
pigr90,pairfam
pigr91,pairfam
pigr39p5,pairfam
pigr39p6,pairfam
pigr40p5,pairfam
pigr40p6,pairfam
pigr41p5,pairfam
pigr41p6,pairfam
pigr52p5,pairfam
pigr52p6,pairfam
pigr53p5,pairfam
pigr54p5,pairfam
pigr57p5,pairfam
pigr58p5,pairfam
pigr53p6,pairfam
pigr54p6,pairfam
pigr57p6,pairfam
pigr58p6,pairfam
pigr60p5,pairfam
pigr61p5,pairfam
pigr64p5,pairfam
pigr65p5,pairfam
pigr60p6,pairfam
pigr61p6,pairfam
pigr64p6,pairfam
pigr65p6,pairfam
pmcob,pairfam
pfcob,pairfam
intedu,pairfam
flag27,pairfam
hh1nr,pairfam
hpbm,pairfam
hpby,pairfam
phm2,pairfam
phv2,pairfam
phnk2,pairfam
f1,pairfam
f2,pairfam
fsk1,pairfam
fsk2,pairfam
fsk3,pairfam
fsk4,pairfam
fsk5,pairfam
pqk1,pairfam
pqk2,pairfam
pqk3,pairfam
pqk4,pairfam
pqk5,pairfam
pqk6,pairfam
pqk7,pairfam
pqk8,pairfam
pqk9,pairfam
pqk10,pairfam
pqpk1,pairfam
pqpk2,pairfam
pqpk3,pairfam
pqpk4,pairfam
pqpk5,pairfam
pqpk6,pairfam
pqpk7,pairfam
pqpk8,pairfam
pqpk9,pairfam
pqpk10,pairfam
d357,pairfam
d358,pairfam
d359,pairfam
d360,pairfam
d361,pairfam
d362,pairfam
d363,pairfam
d364,pairfam
d365,pairfam
d366,pairfam
d367,pairfam
d368,pairfam
d507,pairfam
d508,pairfam
d509,pairfam
lsr9i1,pairfam
lsr9i2,pairfam
lsr9i3,pairfam
lsr9i4,pairfam
lsr9i5,pairfam
lsr9i6,pairfam
lsr9i7,pairfam
ehc34k1,pairfam
ehc34k2,pairfam
ehc34k3,pairfam
ehc34k4,pairfam
ehc34k5,pairfam
ehc34k6,pairfam
ehc34k7,pairfam
ehc34k8,pairfam
ehc34k9,pairfam
ehc32,pairfam
ehc32o,pairfam
ehc12k9o,pairfam
ehc12k10o,pairfam
ehc13k7,pairfam
ehc13k8,pairfam
ehc13k9,pairfam
ehc13k10,pairfam
ehc34k10,pairfam
ehc34k1o,pairfam
ehc34k2o,pairfam
ehc34k3o,pairfam
ehc34k4o,pairfam
ehc34k5o,pairfam
ehc34k6o,pairfam
ehc34k7o,pairfam
ehc34k8o,pairfam
ehc34k9o,pairfam
ehc34k10o,pairfam
ehc27p4i2o,pairfam
ehc27p5i2o,pairfam
ehc33p1,pairfam
ehc33p2,pairfam
ehc33p3,pairfam
ehc33p4,pairfam
ehc33p5,pairfam
ehc33p6,pairfam
ehc33p7,pairfam
ehc33p8,pairfam
ehc33p9,pairfam
ehc33p10,pairfam
ehc33p11,pairfam
ehc33p12,pairfam
ehc33p13,pairfam
ehc33p14,pairfam
ehc33p15,pairfam
hc32i1,pairfam
hc32i2,pairfam
hc32i3,pairfam
hc32i4,pairfam
hc32i5,pairfam
hc32i18,pairfam
hc32i6,pairfam
hc32i7,pairfam
hc32i8,pairfam
hc32i9,pairfam
hc32i10,pairfam
hc32i11,pairfam
hc32i12,pairfam
hc32i13,pairfam
hc32i14,pairfam
hc32i15,pairfam
hc32i16,pairfam
hc32i17,pairfam
hc32i9o,pairfam
hc32i17o,pairfam
hc29,pairfam
hc30,pairfam
hc31,pairfam
hc27h2i1,pairfam
hc27h2i2,pairfam
hc27h2i2o,pairfam
job24,pairfam
job15,pairfam
job16h,pairfam
job16m,pairfam
job17,pairfam
job18h,pairfam
job18m,pairfam
job13i10,pairfam
job13i11,pairfam
job23i1,pairfam
job23i2,pairfam
job23i3,pairfam
job23i4,pairfam
job23i5,pairfam
job23i6,pairfam
job23i7,pairfam
job23i8,pairfam
sat7,pairfam
sin1,pairfam
sin2,pairfam
sin7,pairfam
sin8i1,pairfam
sin8i2,pairfam
sin8i3,pairfam
sin8i4,pairfam
sin8i4o,pairfam
sdp25,pairfam
sdp25o,pairfam
sdp26,pairfam
sdp26o,pairfam
sdp23,pairfam
sdp24h,pairfam
sdp24m,pairfam
pa34i1,pairfam
pa34i2,pairfam
pa36p1,pairfam
pa36p2,pairfam
pa37,pairfam
pa38p1,pairfam
pa38p2,pairfam
pa39p1,pairfam
pa39p2,pairfam
pa40p1,pairfam
pa40p2,pairfam
pa17i9,pairfam
pa17i10,pairfam
pa35i1,pairfam
pa35i2,pairfam
aid1i1,pairfam
aid1i2,pairfam
aid1i3,pairfam
aid1i4,pairfam
aid1i5,pairfam
aid1i6,pairfam
aid1i7,pairfam
aid1i8,pairfam
aid1i9,pairfam
aid2i1,pairfam
aid2i2,pairfam
aid2i3,pairfam
aid2i4,pairfam
aid2i5,pairfam
aid2i6,pairfam
aid2i7,pairfam
aid2i8,pairfam
aid2i9,pairfam
aid2i10,pairfam
aid2i10o,pairfam
aid3i1,pairfam
aid3i2,pairfam
aid3i3,pairfam
aid3i4,pairfam
aid3i5,pairfam
aid3i6,pairfam
aid3i7,pairfam
aid3i8,pairfam
aid3i9,pairfam
aid4i1,pairfam
aid4i2,pairfam
aid4i3,pairfam
aid4i4,pairfam
aid4i5,pairfam
aid4i6,pairfam
aid4i7,pairfam
aid4i8,pairfam
aid4i9,pairfam
aid4i10,pairfam
aid4i10o,pairfam
per6i1,pairfam
per6i2,pairfam
per6i3,pairfam
per6i4,pairfam
per6i5,pairfam
per6i6,pairfam
per6i7,pairfam
per6i8,pairfam
per6i9,pairfam
per6i10,pairfam
per6i11,pairfam
per6i12,pairfam
sdq1i1,pairfam
sdq1i2,pairfam
sdq1i3,pairfam
sdq1i4,pairfam
sdq1i5,pairfam
sdq1i6,pairfam
sdq1i7,pairfam
sdq1i8,pairfam
sdq1i9,pairfam
sdq1i10,pairfam
sdq1i11,pairfam
sdq1i12,pairfam
sdq1i13,pairfam
sdq1i14,pairfam
sdq1i15,pairfam
sdq1i16,pairfam
sdq1i17,pairfam
sdq1i18,pairfam
sdq1i19,pairfam
sdq1i20,pairfam
sdq1i21,pairfam
sdq1i22,pairfam
sdq1i23,pairfam
sdq1i24,pairfam
sdq1i25,pairfam
per7i1,pairfam
per7i2,pairfam
per7i3,pairfam
per7i4,pairfam
per7i5,pairfam
sep4k5,pairfam
sep4k6,pairfam
sep4k7,pairfam
sep4k8,pairfam
sep4k9,pairfam
sep4k10,pairfam
sep18,pairfam
sex13,pairfam
sex14,pairfam
sex15,pairfam
sex16,pairfam
sex17,pairfam
sex18i1,pairfam
sex18i2,pairfam
rta1i1,pairfam
rta1i2,pairfam
rta1i3,pairfam
rta1i4,pairfam
rta2i1,pairfam
rta2i2,pairfam
rta2i3,pairfam
rta2i4,pairfam
rta2i5,pairfam
rta2i6,pairfam
rta2i7,pairfam
rta3i1,pairfam
rta3i2,pairfam
rta3i3,pairfam
